sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","api_index_et","api_index_lt","savedsearch_name","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt","__mv_api_index_et","__mv_api_index_lt","__mv_savedsearch_name"
"rt_md_1707195556.19","| metadata type=sourcetypes | search totalCount > 0","GOEL-SearchHead","1707195557.000080",1,"UI:Search",0,1707195557,0,0,failed,"70.058",,,,,,,,,,,,,,,,,,,,,,,,,,
"rt_md_1707195737.22","| metadata type=sourcetypes | search totalCount > 0","GOEL-SearchHead","1707195737.090902",1,"UI:Search",0,1707195737,0,0,canceled,"13.058",,,,,,,,,,,,,,,,,,,,,,,,,,
"1707195750.25","search index=_internal","GOEL-SearchHead","1707195750.371057",0,"UI:Search",60467,1707195750,1000,60467,completed,"1.444","1707109200.000000000","1707195750.000000000","1707109200.000000000","1707195750.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197116.27","search index=_internal","GOEL-SearchHead","1707197116.023480",0,"UI:Search",594,1707197116,0,594,failed,"72.968","1707109200.000000000","1707197116.000000000","1707109200.000000000","1707197116.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197126.28","search index=_internal","GOEL-SearchHead","1707197126.850251",0,"UI:Search",25473,1707197126,1000,25473,completed,"2.681","1707196226.000000000","1707197126.000000000","1707196226.000000000","1707197126.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197319.29","search index=_internal","GOEL-SearchHead","1707197319.953843",0,"UI:Search",26178,1707197320,1903,26178,completed,"12.164","1707196419.000000000","1707197319.000000000","1707196419.000000000","1707197319.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197359.30","search index=_internal","GOEL-SearchHead","1707197359.167566",0,"UI:Search",28506,1707197359,1681,28506,completed,"1.524","1707196459.000000000","1707197359.000000000","1707196459.000000000","1707197359.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197374.31","search index=_internal splunk_server=""GOEL-SearchHead""","GOEL-SearchHead","1707197374.538656",0,"UI:Search",6738,1707197374,6738,6738,completed,"0.672","1707196474.000000000","1707197374.000000000","1707196474.000000000","1707197374.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197517.3","search index=_internal splunk_server=""GOEL-SearchHead""","GOEL-SearchHead","1707197517.949348",0,"UI:Search",8367,1707197518,1456,8367,completed,"0.9450000000000001","1707196617.000000000","1707197517.000000000","1707196617.000000000","1707197517.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707197527.4","search index=_internal","GOEL-SearchHead","1707197527.965321",0,"UI:Search",30064,1707197527,1110,30064,completed,"1.736","1707196627.000000000","1707197527.000000000","1707196627.000000000","1707197527.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707199647.7","search index=_internal","GOEL-SearchHead","1707199647.810384",0,"UI:Search",32119,1707199647,1960,32119,completed,"1.982","1707198747.000000000","1707199647.000000000","1707198747.000000000","1707199647.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707201389.11","search index=_internal","GOEL-SearchHead","1707201389.565873",0,"UI:Search",69848,1707201389,1741,69848,completed,"2.055","1707200489.000000000","1707201389.000000000","1707200489.000000000","1707201389.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707201396.12","search index=_internal log_level=ERROR","GOEL-SearchHead","1707201396.415847",0,"UI:Search",11,1707201396,11,50,completed,"0.17500000000000002","1707200496.000000000","1707201396.000000000","1707200496.000000000","1707201396.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707201415.13","search index=_internal log_level=ERROR","GOEL-SearchHead","1707201415.374356",0,"UI:Search",53,1707201415,53,146,completed,"0.34700000000000003","1707197760.000000000","1707201415.000000000","1707197760.000000000","1707201415.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204220.23","search index=_internal log_level=ERROR","GOEL-SearchHead","1707204220.575771",0,"UI:Search",19,1707204220,19,193,completed,"0.737","1707200580.000000000","1707204220.000000000","1707200580.000000000","1707204220.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204743.2","search index=_internal log_level=ERROR","GOEL-SearchHead","1707204743.324022",0,"UI:Search",13,1707204743,13,129,completed,"0.395","1707201120.000000000","1707204743.000000000","1707201120.000000000","1707204743.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204771.4","search index=_internal log_level=ERROR host=""GOEL-Indexer3""","GOEL-SearchHead","1707204771.334908",0,"UI:Search",2,1707204771,2,34,completed,"0.138","1707201120.000000000","1707204771.000000000","1707201120.000000000","1707204771.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204775.5","search index=_internal  host=""GOEL-Indexer3""","GOEL-SearchHead","1707204775.859567",0,"UI:Search",28472,1707204775,27201,28472,completed,"2.798","1707201120.000000000","1707204775.000000000","1707201120.000000000","1707204775.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204783.6","search index=_internal  host=""GOEL-Indexer3""","GOEL-SearchHead","1707204783.798651",0,"UI:Search",27648,1707204783,27323,27648,completed,"2.645","1707201180.000000000","1707204783.000000000","1707201180.000000000","1707204783.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204788.7","search index=_internal  host=""GOEL-Indexer3""","GOEL-SearchHead","1707204788.241926",0,"UI:Search",27876,1707204788,27551,27876,completed,"5.523","1707201180.000000000","1707204788.000000000","1707201180.000000000","1707204788.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204985.8","search index=_internal  host=""GOEL-Indexer3""","GOEL-SearchHead","1707204985.588437",0,"UI:Search",27139,1707204985,26912,27139,completed,"3.028","1707201360.000000000","1707204985.000000000","1707201360.000000000","1707204985.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707204998.9","search index=_internal","GOEL-SearchHead","1707204998.589181",0,"UI:Search",109655,1707204998,1000,109655,completed,"4.565","1707201360.000000000","1707204998.000000000","1707201360.000000000","1707204998.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707205056.10","search index=_internal","GOEL-SearchHead","1707205056.439101",0,"UI:Search",109830,1707205056,1977,109830,completed,"4.458","1707201420.000000000","1707205056.000000000","1707201420.000000000","1707205056.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207797.18","search index=_internal","GOEL-SearchHead","1707207797.071325",0,"UI:Search",111360,1707207797,1546,111360,completed,"4.803","1707204180.000000000","1707207797.000000000","1707204180.000000000","1707207797.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207844.19","search index=_internal","GOEL-SearchHead","1707207844.175989",0,"UI:Search",113345,1707207844,1207,113345,completed,"5.195","1707204240.000000000","1707207844.000000000","1707204240.000000000","1707207844.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207852.20","search index=_internal host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707207852.598025",0,"UI:Search",2047,1707207852,1009,2047,completed,"0.31","1707204240.000000000","1707207852.000000000","1707204240.000000000","1707207852.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207859.24","search index=_internal host=""GOEL-DS-LM-MC"" phonehome","GOEL-SearchHead","1707207859.144527",0,"UI:Search",4,1707207859,4,6,completed,"0.146","1707204240.000000000","1707207859.000000000","1707204240.000000000","1707207859.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207892.25","search index=_internal host=""GOEL-DS-LM-MC"" phonehome","GOEL-SearchHead","1707207892.581150",0,"UI:Search",5,1707207892,5,8,completed,"0.109","1707204240.000000000","1707207892.000000000","1707204240.000000000","1707207892.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207895.26","search index=_internal host=""GOEL-DS-LM-MC"" phonehome","GOEL-SearchHead","1707207895.919756",0,"UI:Search",5,1707207895,5,8,completed,"0.111","1707204240.000000000","1707207895.000000000","1707204240.000000000","1707207895.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707207915.27","search index=_internal host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707207915.932335",0,"UI:Search",2529,1707207916,1491,2529,completed,"0.8","1707204300.000000000","1707207915.000000000","1707204300.000000000","1707207915.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208157.28","search index=_internal host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707208157.419120",0,"UI:Search",4356,1707208157,3318,4356,completed,"0.9500000000000001","1707204540.000000000","1707208157.000000000","1707204540.000000000","1707208157.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208173.31","search index=_internal host=""GOEL-DS-LM-MC"" action=*","GOEL-SearchHead","1707208173.119623",0,"UI:Search",1,1707208173,1,4404,completed,"0.164","1707204540.000000000","1707208173.000000000","1707204540.000000000","1707208173.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208186.32","search index=_internal host=""GOEL-DS-LM-MC"" action=*","GOEL-SearchHead","1707208186.490018",0,"UI:Search",1,1707208186,1,4587,completed,"0.334","1707204540.000000000","1707208186.000000000","1707204540.000000000","1707208186.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208190.33","search index=_internal host=""GOEL-DS-LM-MC"" action=*","GOEL-SearchHead","1707208190.747547",0,"UI:Search",1,1707208190,1,4610,completed,"0.295","1707204540.000000000","1707208190.000000000","1707204540.000000000","1707208190.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208198.37","search index=_internal host=""GOEL-DS-LM-MC"" 10.0.3.6","GOEL-SearchHead","1707208198.305540",0,"UI:Search",0,1707208198,0,190,completed,"0.14300000000000002","1707204540.000000000","1707208198.000000000","1707204540.000000000","1707208198.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208213.39","search index=_internal host=""GOEL-DS-LM-MC"" 10.0.3.5","GOEL-SearchHead","1707208213.555148",0,"UI:Search",0,1707208213,0,133,completed,"0.12","1707204600.000000000","1707208213.000000000","1707204600.000000000","1707208213.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208217.40","search index=_internal host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707208217.581095",0,"UI:Search",4807,1707208217,3769,4807,completed,"0.494","1707204600.000000000","1707208217.000000000","1707204600.000000000","1707208217.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208251.41","search index=_internal host=""GOEL-DS-LM-MC"" phonehome","GOEL-SearchHead","1707208251.468580",0,"UI:Search",20,1707208251,20,63,completed,"0.267","1707204600.000000000","1707208251.000000000","1707204600.000000000","1707208251.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208309.42","search index=_internal host=""GOEL-DS-LM-MC"" phonehome","GOEL-SearchHead","1707208309.867921",0,"UI:Search",24,1707208309,24,78,completed,"0.192","1707204660.000000000","1707208309.000000000","1707204660.000000000","1707208309.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208319.45","search index=_internal host=""GOEL-DS-LM-MC"" action=*","GOEL-SearchHead","1707208319.547483",0,"UI:Search",1,1707208319,1,5527,completed,"0.26","1707204660.000000000","1707208319.000000000","1707204660.000000000","1707208319.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208323.48","search index=_* host=""GOEL-DS-LM-MC"" action=*","GOEL-SearchHead","1707208323.850568",0,"UI:Search",111,1707208323,111,6211,completed,"0.47400000000000003","1707204720.000000000","1707208323.000000000","1707204720.000000000","1707208323.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208336.52","search index=_* host=""GOEL-DS-LM-MC"" install","GOEL-SearchHead","1707208336.648071",0,"UI:Search",6,1707208336,6,6,completed,"0.441","1707204720.000000000","1707208336.000000000","1707204720.000000000","1707208336.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208349.55","search index=_* host=""GOEL-DS-LM-MC"" download","GOEL-SearchHead","1707208349.104741",0,"UI:Search",0,1707208349,0,0,completed,"0.156","1707204720.000000000","1707208349.000000000","1707204720.000000000","1707208349.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208354.56","search index=_*  download","GOEL-SearchHead","1707208354.324578",0,"UI:Search",9,1707208354,9,9,completed,"0.198","1707204720.000000000","1707208354.000000000","1707204720.000000000","1707208354.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208609.57","search index=_*  download","GOEL-SearchHead","1707208609.626850",0,"UI:Search",23,1707208609,23,23,completed,"0.426","1707204960.000000000","1707208609.000000000","1707204960.000000000","1707208609.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208618.58","search index=_*","GOEL-SearchHead","1707208618.078378",0,"UI:Search",147058,1707208618,1000,147058,completed,"15.244","1707204960.000000000","1707208618.000000000","1707204960.000000000","1707208618.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707208649.59","search index=_* index=_internal","GOEL-SearchHead","1707208649.220198",0,"UI:Search",83650,1707208649,0,83650,failed,"66.856","1707205020.000000000","1707208649.000000000","1707205020.000000000","1707208649.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209053.64","search index=_*","GOEL-SearchHead","1707209053.700641",0,"UI:Search",150344,1707209053,1682,150344,completed,"14.257","1707205440.000000000","1707209053.000000000","1707205440.000000000","1707209053.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209406.67","search index=_* UF1","GOEL-SearchHead","1707209406.463898",0,"UI:Search",21,1707209406,21,21,completed,"0.597","1707205800.000000000","1707209406.000000000","1707205800.000000000","1707209406.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209415.68","search index=_* UF1 host=""ip-10-0-3-6""","GOEL-SearchHead","1707209415.550411",0,"UI:Search",7,1707209415,7,7,completed,"0.13","1707205800.000000000","1707209415.000000000","1707205800.000000000","1707209415.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209426.69","search index=_* UF1 host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707209426.877063",0,"UI:Search",13,1707209426,13,19,completed,"0.17","1707205800.000000000","1707209426.000000000","1707205800.000000000","1707209426.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209683.72","search index=_* UF1 host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707209683.821613",0,"UI:Search",15,1707209683,15,41,completed,"0.518","1707206040.000000000","1707209683.000000000","1707206040.000000000","1707209683.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209692.73","search index=_*  host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707209692.883899",0,"UI:Search",19724,1707209692,1002,19724,completed,"2.519","1707206040.000000000","1707209692.000000000","1707206040.000000000","1707209692.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209699.74","search index=_*  host=""GOEL-DS-LM-MC""","GOEL-SearchHead","1707209699.279595",0,"UI:Search",19927,1707209699,1002,19927,completed,"2.6","1707206040.000000000","1707209699.000000000","1707206040.000000000","1707209699.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209703.75","search index=_*","GOEL-SearchHead","1707209703.441310",0,"UI:Search",161544,1707209703,1399,161544,completed,"10.727","1707206100.000000000","1707209703.000000000","1707206100.000000000","1707209703.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209782.76","search index=_*","GOEL-SearchHead","1707209782.901752",0,"UI:Search",164969,1707209782,1000,164969,completed,"10.338000000000001","1707206160.000000000","1707209782.000000000","1707206160.000000000","1707209782.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209805.77","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707209805.251292",0,"UI:Search",943,1707209805,674,946,completed,"0.25","1707206160.000000000","1707209805.000000000","1707206160.000000000","1707209805.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209824.78","search index=_*","GOEL-SearchHead","1707209824.483440",0,"UI:Search",165906,1707209824,1317,165906,completed,"13.172","1707206220.000000000","1707209824.000000000","1707206220.000000000","1707209824.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209842.79","search index=_*","GOEL-SearchHead","1707209842.615536",0,"UI:Search",167632,1707209842,1000,167632,completed,"10.709","1707206220.000000000","1707209842.000000000","1707206220.000000000","1707209842.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209954.80","search index=_*","GOEL-SearchHead","1707209954.432807",0,"UI:Search",170132,1707209954,1000,170132,completed,"14.205","1707206340.000000000","1707209954.000000000","1707206340.000000000","1707209954.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209972.81","search index=_* host=""ip-10-0-3-6""","GOEL-SearchHead","1707209972.355732",0,"UI:Search",3569,1707209972,3569,3577,completed,"0.654","1707206340.000000000","1707209972.000000000","1707206340.000000000","1707209972.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209985.82","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707209985.803674",0,"UI:Search",1228,1707209985,1228,1231,completed,"0.486","1707206340.000000000","1707209985.000000000","1707206340.000000000","1707209985.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209991.83","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707209991.025174",0,"UI:Search",1228,1707209991,1228,1231,completed,"0.306","1707206340.000000000","1707209991.000000000","1707206340.000000000","1707209991.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209994.84","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707209994.987181",0,"UI:Search",1228,1707209995,1228,1231,completed,"0.291","1707206340.000000000","1707209994.000000000","1707206340.000000000","1707209994.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707209998.85","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707209998.184423",0,"UI:Search",1228,1707209998,1228,1231,completed,"0.311","1707206340.000000000","1707209998.000000000","1707206340.000000000","1707209998.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210004.86","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707210004.149358",0,"UI:Search",1228,1707210004,1228,1231,completed,"0.277","1707206400.000000000","1707210004.000000000","1707206400.000000000","1707210004.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210008.87","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707210008.553466",0,"UI:Search",1228,1707210008,1228,1231,completed,"0.5","1707206400.000000000","1707210008.000000000","1707206400.000000000","1707210008.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210027.88","search index=_*","GOEL-SearchHead","1707210027.386316",0,"UI:Search",173223,1707210027,0,173223,failed,"74.8","1707206400.000000000","1707210027.000000000","1707206400.000000000","1707210027.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210040.89","search index=_* host=""ip-10-0-3-6""","GOEL-SearchHead","1707210040.651775",0,"UI:Search",3703,1707210040,3582,3711,completed,"0.743","1707206400.000000000","1707210040.000000000","1707206400.000000000","1707210040.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210138.92","search index=_* host=""ip-10-0-3-6""","GOEL-SearchHead","1707210138.698393",0,"UI:Search",3912,1707210138,3912,3920,completed,"0.969","1707206520.000000000","1707210138.000000000","1707206520.000000000","1707210138.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210194.93","search index=_*","GOEL-SearchHead","1707210194.511371",0,"UI:Search",106854,1707210194,0,106854,failed,"69.799","1707206580.000000000","1707210194.000000000","1707206580.000000000","1707210194.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210202.94","search index=_* host=""GOEL-UF1""","GOEL-SearchHead","1707210202.007282",0,"UI:Search",1788,1707210202,1788,1791,completed,"0.783","1707206580.000000000","1707210202.000000000","1707206580.000000000","1707210202.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210220.95","search index=_* host=""GOEL-UF*""","GOEL-SearchHead","1707210220.018267",0,"UI:Search",2800,1707210220,2297,2805,completed,"0.592","1707206580.000000000","1707210220.000000000","1707206580.000000000","1707210220.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707210228.96","search index=_*","GOEL-SearchHead","1707210228.643622",0,"UI:Search",178985,1707210228,1000,178985,completed,"14.678","1707206580.000000000","1707210228.000000000","1707206580.000000000","1707210228.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212064.100","search index=_*","GOEL-SearchHead","1707212064.630384",0,"UI:Search",117571,1707212064,0,117571,failed,"68.874","1707208440.000000000","1707212064.000000000","1707208440.000000000","1707212064.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212071.101","search index=*","GOEL-SearchHead","1707212071.987479",0,"UI:Search",0,1707212072,0,0,completed,"0.615","1707208440.000000000","1707212071.000000000","1707208440.000000000","1707212071.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212076.102","search index=*","GOEL-SearchHead","1707212076.034433",0,"UI:Search",0,1707212076,0,0,completed,"0.137","1707208440.000000000","1707212076.000000000","1707208440.000000000","1707212076.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212080.103","search index=infra","GOEL-SearchHead","1707212080.326513",0,"UI:Search",0,1707212080,0,0,completed,"0.082","1707208440.000000000","1707212080.000000000","1707208440.000000000","1707212080.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212100.115","search index=_* host=GOEL-clustermaster","GOEL-SearchHead","1707212100.636714",0,"UI:Search",0,1707212100,0,0,completed,"0.20700000000000002","1707208500.000000000","1707212100.000000000","1707208500.000000000","1707212100.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212115.116","search index=_* host=*cluster*","GOEL-SearchHead","1707212115.702021",0,"UI:Search",0,1707212115,0,0,completed,"0.155","1707208500.000000000","1707212115.000000000","1707208500.000000000","1707212115.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212122.117","search index=_* host=*cluster*","GOEL-SearchHead","1707212122.320115",0,"UI:Search",0,1707212122,0,0,completed,"0.17500000000000002","1707208500.000000000","1707212122.000000000","1707208500.000000000","1707212122.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212126.118","search index=_*","GOEL-SearchHead","1707212126.762438",0,"UI:Search",202364,1707212126,1000,202364,completed,"15.329","1707208500.000000000","1707212126.000000000","1707208500.000000000","1707212126.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212207.119","search index=_*","GOEL-SearchHead","1707212207.334943",0,"UI:Search",204087,1707212207,1000,204087,completed,"12.453","1707208560.000000000","1707212207.000000000","1707208560.000000000","1707212207.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212219.120","search index=_*","GOEL-SearchHead","1707212219.677854",0,"UI:Search",205429,1707212219,1000,205429,completed,"16.726","1707208560.000000000","1707212219.000000000","1707208560.000000000","1707212219.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212252.121","search index=_*","GOEL-SearchHead","1707212252.942002",0,"UI:Search",204799,1707212252,1000,204799,completed,"12.124","1707208620.000000000","1707212252.000000000","1707208620.000000000","1707212252.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212339.122","search index=_*","GOEL-SearchHead","1707212339.962413",0,"UI:Search",208101,1707212340,0,208101,failed,"77.96000000000001","1707208680.000000000","1707212339.000000000","1707208680.000000000","1707212339.000000000",,,,,,,,,,,,,,,,,,,,,,
