sid,search,"splunk_server","_time","is_realtime",provenance,"event_count","exec_time","result_count","scan_count",status,"total_run_time","api_et","api_lt","search_et","search_lt","api_index_et","api_index_lt","savedsearch_name","__mv_sid","__mv_search","__mv_splunk_server","__mv__time","__mv_is_realtime","__mv_provenance","__mv_event_count","__mv_exec_time","__mv_result_count","__mv_scan_count","__mv_status","__mv_total_run_time","__mv_api_et","__mv_api_lt","__mv_search_et","__mv_search_lt","__mv_api_index_et","__mv_api_index_lt","__mv_savedsearch_name"
"1707212356.123","search index=_*","GOEL-SearchHead","1707212356.245349",0,"UI:Search",50311,1707212356,1000,50311,completed,"3.861","1707211456.000000000","1707212356.000000000","1707211456.000000000","1707212356.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212363.124","search index=_* host=""GOEL-ClusterMaster""","GOEL-SearchHead","1707212363.978706",0,"UI:Search",2340,1707212363,2340,2340,completed,"0.785","1707211463.000000000","1707212363.000000000","1707211463.000000000","1707212363.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212375.128","search index=_* host=""GOEL-ClusterMaster"" component=*app*","GOEL-SearchHead","1707212375.476726",0,"UI:Search",0,1707212375,0,2565,completed,"0.328","1707211475.000000000","1707212375.000000000","1707211475.000000000","1707212375.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212380.129","search index=_* host=""GOEL-ClusterMaster"" component=*","GOEL-SearchHead","1707212380.270452",0,"UI:Search",1771,1707212380,1771,2586,completed,"0.6900000000000001","1707211480.000000000","1707212380.000000000","1707211480.000000000","1707212380.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212395.130","search index=_* host=""GOEL-ClusterMaster"" component=* log_level=ERROR","GOEL-SearchHead","1707212395.473294",0,"UI:Search",30,1707212395,30,127,completed,"0.224","1707211495.000000000","1707212395.000000000","1707211495.000000000","1707212395.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212620.131","search index=_* host=""GOEL-ClusterMaster"" component=* log_level=ERROR","GOEL-SearchHead","1707212620.393355",0,"UI:Search",83,1707212620,83,366,completed,"0.604","1707211720.000000000","1707212620.000000000","1707211720.000000000","1707212620.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212631.132","search index=_* host=""GOEL-ClusterMaster""","GOEL-SearchHead","1707212631.369020",0,"UI:Search",6799,1707212631,1071,6799,completed,"1.6620000000000001","1707211731.000000000","1707212631.000000000","1707211731.000000000","1707212631.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212780.134","search index=_* indexesconf_app","GOEL-SearchHead","1707212780.947921",0,"UI:Search",36,1707212781,36,36,completed,"0.309","1707211880.000000000","1707212780.000000000","1707211880.000000000","1707212780.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212796.135","search index=_* indexesconf_app","GOEL-SearchHead","1707212796.920257",0,"UI:Search",48,1707212796,48,49,completed,"0.367","1707211896.000000000","1707212796.000000000","1707211896.000000000","1707212796.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707212803.136","search index=_* indexesconf_app sourcetype=splunkd","GOEL-SearchHead","1707212803.873396",0,"UI:Search",35,1707212803,35,50,completed,"0.14100000000000001","1707211903.000000000","1707212803.000000000","1707211903.000000000","1707212803.000000000",,,,,,,,,,,,,,,,,,,,,,
"rt_md_1707213863.139","| metadata type=sourcetypes | search totalCount > 0","GOEL-SearchHead","1707213863.887651",1,"UI:Search",0,1707213863,0,0,canceled,"10.101",,,,,,,,,,,,,,,,,,,,,,,,,,
"1707213874.144","search index=_* ExpertInsight","GOEL-SearchHead","1707213874.312965",0,"UI:Search",0,1707213874,0,0,completed,"0.20600000000000002","1707127200.000000000","1707213874.000000000","1707127200.000000000","1707213874.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707213883.146","search index=_* indexesconf_app","GOEL-SearchHead","1707213883.834536",0,"UI:Search",69,1707213883,69,71,completed,"0.264","1707127200.000000000","1707213883.000000000","1707127200.000000000","1707213883.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707213889.147","search index=_* indexesconf_app host=""GOEL-Indexer1""","GOEL-SearchHead","1707213889.698161",0,"UI:Search",12,1707213889,12,29,completed,"0.136","1707127200.000000000","1707213889.000000000","1707127200.000000000","1707213889.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707213911.148","search index=_* indexesconf_app host=""GOEL-Indexer2""","GOEL-SearchHead","1707213911.339084",0,"UI:Search",14,1707213911,14,35,completed,"0.152","1707127200.000000000","1707213911.000000000","1707127200.000000000","1707213911.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707216375.152","search index=_* indexesconf_app host=""GOEL-Indexer2""","GOEL-SearchHead","1707216375.120429",0,"UI:Search",0,1707216375,0,0,completed,"0.186","1707127200.000000000","1707216375.000000000","1707127200.000000000","1707216375.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707216377.153","search index=_* indexesconf_app host=""GOEL-Indexer2""","GOEL-SearchHead","1707216377.861691",0,"UI:Search",0,1707216377,0,0,completed,"0.1","1707127200.000000000","1707216377.000000000","1707127200.000000000","1707216377.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707216380.154","search index=_* indexesconf_app host=""GOEL-Indexer2""","GOEL-SearchHead","1707216380.018347",0,"UI:Search",0,1707216380,0,0,completed,"0.113","1707127200.000000000","1707216380.000000000","1707127200.000000000","1707216380.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217256.155","search index=_* indexesconf_app host=""GOEL-Indexer2""","GOEL-SearchHead","1707217256.947237",0,"UI:Search",94,1707217257,94,165,completed,"0.74","1707130800.000000000","1707217256.000000000","1707130800.000000000","1707217256.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217297.156","search index=*","GOEL-SearchHead","1707217297.698383",0,"UI:Search",4,1707217297,4,4,completed,"0.31","1707130800.000000000","1707217297.000000000","1707130800.000000000","1707217297.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217304.157","search index=* index=infra","GOEL-SearchHead","1707217304.967189",0,"UI:Search",5,1707217304,5,5,completed,"0.214","1707130800.000000000","1707217304.000000000","1707130800.000000000","1707217304.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217309.158","search index=infra","GOEL-SearchHead","1707217309.057019",0,"UI:Search",5,1707217309,5,5,completed,"0.107","1707130800.000000000","1707217309.000000000","1707130800.000000000","1707217309.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217381.161","search index=infra","GOEL-SearchHead","1707217381.432709",0,"UI:Search",16,1707217381,16,16,completed,"0.6970000000000001","1707130800.000000000","1707217381.000000000","1707130800.000000000","1707217381.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217389.162","search index=infra","GOEL-SearchHead","1707217389.665372",0,"UI:Search",17,1707217389,17,17,completed,"0.137","1707130800.000000000","1707217389.000000000","1707130800.000000000","1707217389.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217393.163","search index=*","GOEL-SearchHead","1707217393.685949",0,"UI:Search",17,1707217393,17,17,completed,"0.129","1707130800.000000000","1707217393.000000000","1707130800.000000000","1707217393.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707217404.164","search index=*","GOEL-SearchHead","1707217404.320290",0,"UI:Search",18,1707217404,18,18,completed,"0.131","1707130800.000000000","1707217404.000000000","1707130800.000000000","1707217404.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707218651.166","search index=*","GOEL-SearchHead","1707218651.734575",0,"UI:Search",46,1707218651,46,46,completed,"0.932","1707130800.000000000","1707218651.000000000","1707130800.000000000","1707218651.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219121.167","search index=*","GOEL-SearchHead","1707219121.632056",0,"UI:Search",55,1707219122,55,55,completed,"1.178","1707130800.000000000","1707219121.000000000","1707130800.000000000","1707219121.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219125.170","search index=*","GOEL-SearchHead","1707219125.908183",0,"UI:Search",55,1707219125,55,55,completed,"0.20400000000000001","1707130800.000000000","1707219125.000000000","1707130800.000000000","1707219125.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219136.171","search index=*","GOEL-SearchHead","1707219136.686360",0,"UI:Search",55,1707219136,55,55,completed,"0.197","1707130800.000000000","1707219136.000000000","1707130800.000000000","1707219136.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219141.172","search index=*","GOEL-SearchHead","1707219141.771910",0,"UI:Search",80,1707219141,80,80,completed,"0.131","1706612400.000000000","1707219141.000000000","1706612400.000000000","1707219141.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219249.173","search index=*","GOEL-SearchHead","1707219249.764256",0,"UI:Search",23570,1707219249,8973,23570,completed,"2.029","1706612400.000000000","1707219249.000000000","1706612400.000000000","1707219249.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219267.174","search index=* index=infra","GOEL-SearchHead","1707219267.591182",0,"UI:Search",8987,1707219267,8987,8987,completed,"1.599","1706612400.000000000","1707219267.000000000","1706612400.000000000","1707219267.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219280.175","search index=* index=bcgames","GOEL-SearchHead","1707219280.032927",0,"UI:Search",14583,1707219280,1000,14583,completed,"0.212","1706612400.000000000","1707219280.000000000","1706612400.000000000","1707219280.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707219292.176","search index=* index=bcgames sourcetype=dreamcrusher_xml","GOEL-SearchHead","1707219292.531863",0,"UI:Search",14583,1707219292,1000,14583,completed,"0.223","1706612400.000000000","1707219292.000000000","1706612400.000000000","1707219292.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707220736.185","search index=* source=*secure*","GOEL-SearchHead","1707220736.643360",0,"UI:Search",0,1707220736,0,0,completed,"0.425","1706612400.000000000","1707220736.000000000","1706612400.000000000","1707220736.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221083.188","search index=* source=*secure*","GOEL-SearchHead","1707221083.530518",0,"UI:Search",8507,1707221083,4730,8507,completed,"0.9570000000000001","1706616000.000000000","1707221083.000000000","1706616000.000000000","1707221083.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221129.191","search index=_internal permission","GOEL-SearchHead","1707221129.358372",0,"UI:Search",35,1707221129,35,35,completed,"0.195","1706616000.000000000","1707221129.000000000","1706616000.000000000","1707221129.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221139.192","search index=_internal permission host=""GOEL-UF1""","GOEL-SearchHead","1707221139.442978",0,"UI:Search",8,1707221139,8,31,completed,"0.111","1706616000.000000000","1707221139.000000000","1706616000.000000000","1707221139.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221286.193","search index=* source=*secure* rhost=""218.81.71.79""","GOEL-SearchHead","1707221286.972730",0,"UI:Search",437,1707221287,437,2143,completed,"0.47000000000000003","1706616000.000000000","1707221286.000000000","1706616000.000000000","1707221286.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221328.196","search index=* source=*secure* from","GOEL-SearchHead","1707221328.681403",0,"UI:Search",3539,1707221328,3539,3623,completed,"0.616","1706616000.000000000","1707221328.000000000","1706616000.000000000","1707221328.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221480.198","search index=* source=*cisco_ironport_web.log*","GOEL-SearchHead","1707221480.154112",0,"UI:Search",3088,1707221480,3088,3088,completed,"1.74","1706616000.000000000","1707221480.000000000","1706616000.000000000","1707221480.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707221809.201","search index=* source=*secure* from source=""/var/log/secure""","GOEL-SearchHead","1707221809.849976",0,"UI:Search",3538,1707221809,3538,3538,completed,"0.9530000000000001","1706616000.000000000","1707221809.000000000","1706616000.000000000","1707221809.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707222346.208","search index=* source=*cisco_ironport_web.log* NOT GET","GOEL-SearchHead","1707222346.739052",0,"UI:Search",0,1707222346,0,0,completed,"0.233","1706616000.000000000","1707222346.000000000","1706616000.000000000","1707222346.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707222351.210","search index=* source=*cisco_ironport_web.log*  GET","GOEL-SearchHead","1707222351.173155",0,"UI:Search",3101,1707222351,3101,3117,completed,"1.484","1706616000.000000000","1707222351.000000000","1706616000.000000000","1707222351.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707222997.215","search index=* source=*cisco_ironport_mail.log*","GOEL-SearchHead","1707222997.428614",0,"UI:Search",5976,1707222997,5976,5976,completed,"0.917","1706616000.000000000","1707222997.000000000","1706616000.000000000","1707222997.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223039.227","search index=* source=*cisco_ironport_mail.log* icid OR mid OR dcid","GOEL-SearchHead","1707223039.479043",0,"UI:Search",4298,1707223039,4298,4334,completed,"0.867","1706616000.000000000","1707223039.000000000","1706616000.000000000","1707223039.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223062.229","search index=* source=*cisco_ironport_mail.log*  dcid","GOEL-SearchHead","1707223062.899467",0,"UI:Search",741,1707223062,741,741,completed,"0.42","1706616000.000000000","1707223062.000000000","1706616000.000000000","1707223062.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223213.238","search index=* source=*dream*","GOEL-SearchHead","1707223213.267046",0,"UI:Search",14583,1707223213,1000,14583,completed,"0.336","1706616000.000000000","1707223213.000000000","1706616000.000000000","1707223213.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223683.241","search index=* source=*cisco_ironport_mail.log*  dcid","GOEL-SearchHead","1707223683.815718",0,"UI:Search",744,1707223683,744,744,completed,"0.552","1706616000.000000000","1707223683.000000000","1706616000.000000000","1707223683.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223691.242","search index=* source=*cisco_ironport_mail.log*  dcid","GOEL-SearchHead","1707223691.843114",0,"UI:Search",744,1707223691,744,744,completed,"0.53","1706616000.000000000","1707223691.000000000","1706616000.000000000","1707223691.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223702.243","search index=* source=*cisco_ironport_mail.log*  dcid","GOEL-SearchHead","1707223702.698692",0,"UI:Search",744,1707223702,744,744,completed,"0.434","1706616000.000000000","1707223702.000000000","1706616000.000000000","1707223702.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223716.244","search index=*","GOEL-SearchHead","1707223716.877710",0,"UI:Search",71618,1707223716,2292,71618,completed,"3.279","1706616000.000000000","1707223716.000000000","1706616000.000000000","1707223716.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223745.245","search index=*|delete","GOEL-SearchHead","1707223745.079661",0,"UI:Search",0,1707223745,0,0,failed,"0.004","1706616000.000000000","1707223745.000000000","1706616000.000000000","1707223745.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223778.246","search index=*","GOEL-SearchHead","1707223778.334484",0,"UI:Search",77596,1707223778,2492,77596,completed,"4.755","1706616000.000000000","1707223778.000000000","1706616000.000000000","1707223778.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223828.261","search index=* earliest=-30d latest=-5m","GOEL-SearchHead","1707223828.411097",0,"UI:Search",128714,1707223828,1000,128714,completed,"2.42","1706616000.000000000","1707223828.000000000","1704631828.000000000","1707223528.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223846.262","| eventcount summarize=false index=os | fields + index","GOEL-SearchHead","1707223846.212848",0,,0,1707223846,0,0,completed,"0.07",,,,,,,,,,,,,,,,,,,,,,,,,,
"1707223865.263","search index=* earliest=-30d latest=-5m","GOEL-SearchHead","1707223865.214080",0,"UI:Search",147153,1707223865,1000,147153,completed,"2.2600000000000002","1706616000.000000000","1707223865.000000000","1704631865.000000000","1707223565.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707223934.264","search index=* earliest=-30d","GOEL-SearchHead","1707223934.017795",0,"UI:Search",147178,1707223934,1000,147178,completed,"2.977","1706616000.000000000","1707223680.000000000","1704631934.000000000","1707223934.165312000",,,,,,,,,,,,,,,,,,,,,,
"1707223969.265","search index=* earliest=-30d","GOEL-SearchHead","1707223969.860523",0,"UI:Search",147180,1707223969,1000,147180,completed,"2.224","1706616000.000000000","1707223680.000000000","1704631969.000000000","1707223969.994292000",,,,,,,,,,,,,,,,,,,,,,
"1707223989.266","search index=* earliest=-30d","GOEL-SearchHead","1707223989.607220",0,"UI:Search",147180,1707223989,1000,147180,completed,"3.237","1706572800.000000000","1707223680.000000000","1704631989.000000000","1707223989.654943000",,,,,,,,,,,,,,,,,,,,,,
"1707224010.267","search index=* earliest=-30d","GOEL-SearchHead","1707224010.642428",0,"UI:Search",158531,1707224010,1000,158531,completed,"2.441","1707223110.000000000","1707224010.000000000","1704632010.000000000","1707224011.187901000",,,,,,,,,,,,,,,,,,,,,,
"1707224015.268","search index=*","GOEL-SearchHead","1707224015.068892",0,"UI:Search",116,1707224015,116,116,completed,"0.244","1707223115.000000000","1707224015.000000000","1707223115.000000000","1707224015.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224031.271","search index=* icid","GOEL-SearchHead","1707224031.690875",0,"UI:Search",19,1707224031,19,19,completed,"0.15","1707223131.000000000","1707224031.000000000","1707223131.000000000","1707224031.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224040.272","search index=* icid=*","GOEL-SearchHead","1707224040.468943",0,"UI:Search",0,1707224040,0,116,completed,"0.46900000000000003","1707223140.000000000","1707224040.000000000","1707223140.000000000","1707224040.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224110.273","search index=* source=*dream*","GOEL-SearchHead","1707224110.621873",0,"UI:Search",29166,1707224110,1000,29166,completed,"0.436","1706616000.000000000","1707224110.000000000","1706616000.000000000","1707224110.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224115.274","search index=* icid","GOEL-SearchHead","1707224115.273139",0,"UI:Search",6,1707224115,6,6,completed,"0.334","1707223215.000000000","1707224115.000000000","1707223215.000000000","1707224115.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224122.275","search index=* icid","GOEL-SearchHead","1707224122.694809",0,"UI:Search",5,1707224122,5,5,completed,"0.123","1707223222.000000000","1707224122.000000000","1707223222.000000000","1707224122.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224129.276","search index=*","GOEL-SearchHead","1707224129.402097",0,"UI:Search",41,1707224129,41,41,completed,"0.222","1707223229.000000000","1707224129.000000000","1707223229.000000000","1707224129.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224148.277","search index=*","GOEL-SearchHead","1707224148.627206",0,"UI:Search",20,1707224148,20,20,completed,"0.261","1707223248.000000000","1707224148.000000000","1707223248.000000000","1707224148.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224177.280","search index=*","GOEL-SearchHead","1707224177.914610",0,"UI:Search",109,1707224177,109,109,completed,"0.381","1707223277.000000000","1707224177.000000000","1707223277.000000000","1707224177.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224364.3","search index=*","GOEL-SearchHead","1707224364.314891",0,"UI:Search",58,1707224364,58,58,completed,"0.717","1707223464.000000000","1707224364.000000000","1707223464.000000000","1707224364.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224384.4","search index=* sourcetype=cisco_ironport_main_log","GOEL-SearchHead","1707224384.437746",0,"UI:Search",11,1707224384,11,11,completed,"0.319","1707223484.000000000","1707224384.000000000","1707223484.000000000","1707224384.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224426.7","search index=* url=*","GOEL-SearchHead","1707224426.216928",0,"UI:Search",12,1707224426,12,92,completed,"0.259","1707223526.000000000","1707224426.000000000","1707223526.000000000","1707224426.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224519.8","search index=* url=*","GOEL-SearchHead","1707224519.103530",0,"UI:Search",2,1707224519,2,15,completed,"0.38","1707223619.000000000","1707224519.000000000","1707223619.000000000","1707224519.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224527.9","search index=* url=*","GOEL-SearchHead","1707224527.028844",0,"UI:Search",2,1707224527,2,16,completed,"0.187","1707223627.000000000","1707224527.000000000","1707223627.000000000","1707224527.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224532.10","search index=* url=*","GOEL-SearchHead","1707224532.862282",0,"UI:Search",4,1707224532,4,53,completed,"0.269","1707223632.000000000","1707224532.000000000","1707223632.000000000","1707224532.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224536.11","search index=* url=*","GOEL-SearchHead","1707224536.380635",0,"UI:Search",4,1707224536,4,53,completed,"0.131","1707223636.000000000","1707224536.000000000","1707223636.000000000","1707224536.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224539.12","search index=* url=*","GOEL-SearchHead","1707224539.699306",0,"UI:Search",4,1707224539,4,53,completed,"0.332","1707223639.000000000","1707224539.000000000","1707223639.000000000","1707224539.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707224547.13","search index=* url=*","GOEL-SearchHead","1707224547.513126",0,"UI:Search",4,1707224547,4,53,completed,"0.13","1707223647.000000000","1707224547.000000000","1707223647.000000000","1707224547.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226663.23","search index=* source=*crash*","GOEL-SearchHead","1707226663.579797",0,"UI:Search",0,1707226663,0,0,completed,"0.194","1707225763.000000000","1707226663.000000000","1707225763.000000000","1707226663.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226668.24","search index=* source=*crash*","GOEL-SearchHead","1707226668.471479",0,"UI:Search",0,1707226668,0,0,completed,"0.133","1706619600.000000000","1707226668.000000000","1706619600.000000000","1707226668.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226674.25","search index=* source=*crash*","GOEL-SearchHead","1707226674.886410",0,"UI:Search",0,1707226674,0,0,completed,"0.14400000000000002","1706619600.000000000","1707226674.000000000","1706619600.000000000","1707226674.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226812.29","search index=* source=*crush*","GOEL-SearchHead","1707226812.621509",0,"UI:Search",0,1707226812,0,0,completed,"0.244","1706619600.000000000","1707226812.000000000","1706619600.000000000","1707226812.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226817.31","search index=* source=*crusher*","GOEL-SearchHead","1707226817.616075",0,"UI:Search",0,1707226817,0,0,completed,"0.14200000000000002","1706619600.000000000","1707226817.000000000","1706619600.000000000","1707226817.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226821.35","search index=* source=*dream*","GOEL-SearchHead","1707226821.659486",0,"UI:Search",0,1707226821,0,0,completed,"0.169","1706619600.000000000","1707226821.000000000","1706619600.000000000","1707226821.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226825.36","search index=_* source=*dream*","GOEL-SearchHead","1707226825.948063",0,"UI:Search",0,1707226825,0,0,completed,"0.28200000000000003","1706619600.000000000","1707226825.000000000","1706619600.000000000","1707226825.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226834.41","search index=_* *dream*","GOEL-SearchHead","1707226834.578067",0,"UI:Search",117,1707226834,117,1669382,completed,"12.395","1706619600.000000000","1707226834.000000000","1706619600.000000000","1707226834.000000000",,,,,,,,,,,,,,,,,,,,,,
"1707226851.42","search index=_* *dream* sourcetype=splunkd","GOEL-SearchHead","1707226851.040387",0,"UI:Search",38,1707226851,38,1171792,completed,"4.0840000000000005","1706619600.000000000","1707226851.000000000","1706619600.000000000","1707226851.000000000",,,,,,,,,,,,,,,,,,,,,,
